task_id,pred_loss,recon_loss,total_loss
2,1.1653622388839722,1.2237666845321655,2.3891289234161377
3,0.7107844352722168,0.8141520619392395,1.5249364376068115
4,0.9808700680732727,1.0087212324142456,1.9895914793014526
6,0.6302477717399597,0.7849513292312622,1.4151991605758667
7,0.7479839324951172,0.7588173747062683,1.5068014860153198
8,0.953411877155304,0.9953824877738953,1.9487946033477783
9,1.3274421691894531,1.1791167259216309,2.506559133529663
10,0.8839317560195923,1.019950032234192,1.9038819074630737
12,1.1648343801498413,1.1902494430541992,2.35508394241333
14,0.6087114810943604,0.7438675761222839,1.3525789976119995
15,0.5608146786689758,0.688529908657074,1.2493444681167603
16,0.5931752920150757,0.6083250641822815,1.2015002965927124
17,0.8491590619087219,0.9396010637283325,1.7887600660324097
18,0.8011259436607361,0.7397883534431458,1.5409142971038818
20,1.1165738105773926,1.1888939142227173,2.3054678440093994
21,0.9632951617240906,1.037495493888855,2.0007903575897217
22,1.012048602104187,1.085614800453186,2.097663402557373
24,0.45534029603004456,0.4091077744960785,0.8644480109214783
25,1.0881941318511963,0.9634316563606262,2.051625967025757
26,0.6137822270393372,0.8704187273979187,1.4842010736465454
28,1.1023857593536377,0.9539147615432739,2.056300401687622
30,0.4248155653476715,0.6206024289131165,1.0454180240631104
31,1.0353888273239136,0.9774247407913208,2.0128138065338135
32,0.5472021102905273,0.5636383891105652,1.1108404397964478
33,1.0946815013885498,1.2717479467391968,2.366429567337036
34,0.8540613651275635,1.1542176008224487,2.0082788467407227
35,0.6606848239898682,0.5132420659065247,1.1739269495010376
37,0.7966856360435486,0.8463236689567566,1.6430094242095947
38,0.7664133906364441,0.6565188765525818,1.4229322671890259
39,0.9043930172920227,1.1159584522247314,2.0203514099121094
42,1.041791558265686,1.0467991828918457,2.088590621948242
43,0.5720453262329102,0.5495609045028687,1.1216063499450684
44,0.6741060614585876,0.7435433268547058,1.417649507522583
46,0.9581158757209778,1.104125738143921,2.062241792678833
47,0.9674787521362305,1.07192862033844,2.0394070148468018
48,0.9265583753585815,1.0601109266281128,1.9866693019866943
49,0.7603671550750732,0.8049783110618591,1.5653455257415771
50,0.8968550562858582,0.9222008585929871,1.8190560340881348
51,0.6942358613014221,0.7404932379722595,1.434728980064392
52,1.0103061199188232,0.938177764415741,1.9484840631484985
53,0.6875680685043335,0.6329631805419922,1.3205312490463257
54,1.0125532150268555,1.0413132905960083,2.053866386413574
55,0.5436287522315979,0.5579193830490112,1.1015480756759644
58,1.0816843509674072,1.1487371921539307,2.230421543121338
59,0.861695408821106,0.9934114813804626,1.8551068305969238
60,0.7396146655082703,0.8096357583999634,1.5492503643035889
61,0.853192925453186,0.9748084545135498,1.8280012607574463
62,0.5831424593925476,0.5416278839111328,1.124770164489746
63,0.947041928768158,1.0062453746795654,1.9532874822616577
64,0.6380140781402588,0.8853490948677063,1.5233631134033203
65,0.5797060132026672,0.737104594707489,1.3168104887008667
67,0.539476215839386,0.5783049464225769,1.1177812814712524
68,0.7906423211097717,0.9168816804885864,1.7075238227844238
69,0.6478144526481628,0.6723873019218445,1.3202018737792969
70,1.1495767831802368,1.0049731731414795,2.1545498371124268
72,0.7481353282928467,0.8490167260169983,1.5971522331237793
73,1.0781477689743042,0.9662042260169983,2.0443520545959473
74,0.9369603395462036,0.9070515632629395,1.844011902809143
75,1.0734293460845947,1.11972975730896,2.1931591033935547
76,1.2716015577316284,1.299965262413025,2.5715668201446533
77,0.7166997790336609,0.718092679977417,1.4347925186157227
78,1.0148767232894897,1.0979020595550537,2.112778663635254
79,0.7959403991699219,0.5869547128677368,1.3828949928283691
80,0.6302567720413208,0.5335416197776794,1.163798451423645
81,0.7796499133110046,0.6792731881141663,1.4589229822158813
83,0.8899681568145752,0.9147714972496033,1.8047398328781128
84,1.174402117729187,1.1376813650131226,2.3120837211608887
85,0.8615806698799133,0.8346815705299377,1.6962621212005615
86,0.9619284868240356,0.9544752240180969,1.9164036512374878
88,1.1162937879562378,0.9889736771583557,2.105267286300659
89,1.1158121824264526,1.1897919178009033,2.3056042194366455
90,0.9732155799865723,1.167551875114441,2.1407675743103027
2,1.1645411252975464,1.223774790763855,2.3883159160614014
3,0.7113696336746216,0.8141549229621887,1.5255244970321655
4,0.9809364676475525,1.0087947845458984,1.9897311925888062
6,0.6301925182342529,0.7848421931266785,1.4150346517562866
7,0.747323215007782,0.7589914202690125,1.506314754486084
8,0.9526991248130798,0.9954253435134888,1.9481242895126343
9,1.3274402618408203,1.1791857481002808,2.5066261291503906
10,0.8833045959472656,1.0200822353363037,1.9033869504928589
12,1.164784550666809,1.190229058265686,2.355013608932495
14,0.6088840961456299,0.7438346743583679,1.3527188301086426
15,0.5612586140632629,0.6887170672416687,1.2499756813049316
16,0.5931246876716614,0.6083146333694458,1.2014392614364624
17,0.8492598533630371,0.9396171569824219,1.7888771295547485
18,0.8014036417007446,0.7399565577507019,1.5413601398468018
20,1.1155900955200195,1.1889759302139282,2.3045661449432373
21,0.9625219702720642,1.0375564098358154,2.0000782012939453
22,1.0111539363861084,1.0856993198394775,2.096853256225586
24,0.4562721252441406,0.40929609537124634,0.8655681610107422
25,1.0882534980773926,0.9634467959403992,2.0517003536224365
26,0.6137997508049011,0.8703797459602356,1.4841793775558472
28,1.1023213863372803,0.9537156224250793,2.056036949157715
30,0.42444196343421936,0.6207341551780701,1.0451762676239014
31,1.036523461341858,0.977401077747345,2.0139248371124268
32,0.5471124649047852,0.5635339021682739,1.110646367073059
33,1.095186471939087,1.271665096282959,2.366851568222046
34,0.8538880348205566,1.1542142629623413,2.0081024169921875
35,0.6602495312690735,0.5132703185081482,1.1735198497772217
37,0.7964246273040771,0.8464053273200989,1.6428296566009521
38,0.7666704654693604,0.6565479636192322,1.4232183694839478
39,0.904516875743866,1.1159437894821167,2.020460844039917
42,1.0420429706573486,1.0468348264694214,2.0888779163360596
43,0.5725367069244385,0.5495002865791321,1.1220369338989258
44,0.6737179160118103,0.7434942722320557,1.4172121286392212
46,0.9579911828041077,1.1042505502700806,2.062241792678833
47,0.9673557281494141,1.0718945264816284,2.039250373840332
48,0.9257810711860657,1.0599989891052246,1.985779881477356
49,0.7608682513237,0.8049197793006897,1.5657880306243896
50,0.8960434794425964,0.9222322106361389,1.8182756900787354
51,0.6935398578643799,0.7406566739082336,1.4341964721679688
52,1.0104185342788696,0.9382521510124207,1.948670744895935
53,0.6880393624305725,0.6329708099365234,1.3210101127624512
54,1.0124560594558716,1.0412404537200928,2.053696870803833
55,0.5433061718940735,0.5578431487083435,1.101149320602417
58,1.0817605257034302,1.1487079858779907,2.230468511581421
59,0.8618448972702026,0.9935035705566406,1.8553483486175537
60,0.7394264340400696,0.8096135258674622,1.5490399599075317
61,0.8532469272613525,0.9747860431671143,1.8280330896377563
62,0.583920419216156,0.5416179895401001,1.1255383491516113
63,0.9471021890640259,1.006313681602478,1.953415870666504
64,0.638206422328949,0.8854203820228577,1.5236268043518066
65,0.5799234509468079,0.7370984554290771,1.3170219659805298
67,0.5390223264694214,0.578282356262207,1.1173046827316284
68,0.7905579805374146,0.9169707298278809,1.7075287103652954
69,0.6480222940444946,0.6724664568901062,1.3204888105392456
70,1.1500176191329956,1.0050034523010254,2.1550211906433105
72,0.7483671307563782,0.8489651083946228,1.597332239151001
73,1.0776541233062744,0.9662230014801025,2.043877124786377
74,0.9364446401596069,0.9069396257400513,1.8433842658996582
75,1.0736312866210938,1.1197128295898438,2.1933441162109375
76,1.2709304094314575,1.299923300743103,2.5708534717559814
77,0.7161688208580017,0.7180749773979187,1.4342436790466309
78,1.0152523517608643,1.0979537963867188,2.113206386566162
79,0.7958232760429382,0.5870417356491089,1.3828649520874023
80,0.6304934024810791,0.5335509181022644,1.1640443801879883
81,0.7798684239387512,0.6792397499084473,1.4591082334518433
83,0.8899930119514465,0.914681613445282,1.8046746253967285
84,1.1739650964736938,1.1376157999038696,2.3115806579589844
85,0.861544668674469,0.8347226977348328,1.6962676048278809
86,0.961869478225708,0.9544325470924377,1.9163020849227905
88,1.1166431903839111,0.9889445304870605,2.1055877208709717
89,1.1158968210220337,1.1897300481796265,2.30562686920166
90,0.9737321138381958,1.1675838232040405,2.1413159370422363
