task_id,pred_loss,recon_loss,total_loss
2,1.1531906127929688,1.2247803211212158,2.1330149173736572
3,0.7305282950401306,0.8144689798355103,1.3821035623550415
4,0.9596058130264282,1.0095703601837158,1.7672618627548218
6,0.628214955329895,0.7857980728149414,1.256853461265564
7,0.7184088826179504,0.7601652145385742,1.3265409469604492
8,0.9657462239265442,0.9954590797424316,1.7621134519577026
9,1.314156413078308,1.18023681640625,2.25834584236145
10,0.9087399840354919,1.0200748443603516,1.7247999906539917
12,1.1572011709213257,1.1915448904037476,2.1104371547698975
14,0.6165146827697754,0.744499921798706,1.2121145725250244
15,0.5856996774673462,0.6887580752372742,1.1367062330245972
16,0.5618357062339783,0.6097122430801392,1.0496054887771606
17,0.8740705847740173,0.9395524859428406,1.6257126331329346
18,0.8060059547424316,0.739278256893158,1.3974285125732422
20,1.1030635833740234,1.1895328760147095,2.05469012260437
21,0.9837434887886047,1.0381078720092773,1.8142298460006714
22,1.029097318649292,1.0863217115402222,1.898154616355896
24,0.4281623959541321,0.41051673889160156,0.7565757632255554
25,1.0528839826583862,0.9643058180809021,1.8243286609649658
26,0.6259369254112244,0.8714122176170349,1.3230667114257812
28,1.0926334857940674,0.9536139369010925,1.8555246591567993
30,0.42704224586486816,0.6216063499450684,0.9243274927139282
31,1.022573471069336,0.9783234000205994,1.8052321672439575
32,0.5109539031982422,0.5650292634963989,0.9629772901535034
33,1.0977083444595337,1.273187518119812,2.116258144378662
34,0.8863824009895325,1.1549221277236938,1.8103201389312744
35,0.6321122646331787,0.5141711831092834,1.0434491634368896
37,0.7896971106529236,0.8471817374229431,1.467442512512207
38,0.7352412343025208,0.6579281687736511,1.2615838050842285
39,0.8966848850250244,1.1176573038101196,1.7908107042312622
42,1.016326665878296,1.0478363037109375,1.85459566116333
43,0.5360099077224731,0.5505726933479309,0.9764679670333862
44,0.6558712720870972,0.7442365884780884,1.2512606382369995
46,0.9637673497200012,1.105904459953308,1.848490595817566
47,0.9668445587158203,1.0730730295181274,1.8253029584884644
48,0.934789776802063,1.0610792636871338,1.7836532592773438
49,0.7543894648551941,0.8060699105262756,1.3992453813552856
50,0.9012591242790222,0.9226496815681458,1.6393789052963257
51,0.680018961429596,0.7415781021118164,1.273281455039978
52,0.9714345932006836,0.9393566846847534,1.7229200601577759
53,0.6869691610336304,0.6331111788749695,1.1934581995010376
54,1.0135904550552368,1.0408738851547241,1.8462895154953003
55,0.5106755495071411,0.559145987033844,0.957992434501648
58,1.0797127485275269,1.1495985984802246,1.9993915557861328
59,0.8648359179496765,0.9944576621055603,1.6604019403457642
60,0.7157691121101379,0.8107889294624329,1.3644003868103027
61,0.8542734384536743,0.9757437109947205,1.6348683834075928
62,0.5425229668617249,0.543139636516571,0.9770346879959106
63,0.9300220012664795,1.0072238445281982,1.735800862312317
64,0.6321686506271362,0.8870678544044495,1.341822862625122
65,0.5665111541748047,0.7380756735801697,1.1569715738296509
67,0.5040793418884277,0.5797078609466553,0.9678456783294678
68,0.7539640665054321,0.9190484285354614,1.489202857017517
69,0.6154834032058716,0.6743106245994568,1.1549320220947266
70,1.1177023649215698,1.0061228275299072,1.9226006269454956
72,0.716977059841156,0.850219190120697,1.3971524238586426
73,1.0429543256759644,0.9670701026916504,1.8166102170944214
74,0.9132530689239502,0.9079840183258057,1.6396403312683105
75,1.0516026020050049,1.120686411857605,1.9481515884399414
76,1.2547006607055664,1.3008828163146973,2.2954070568084717
77,0.7247520089149475,0.7182673811912537,1.299365758895874
78,1.018316626548767,1.0981266498565674,1.8968180418014526
79,0.7562240958213806,0.5883016586303711,1.2268654108047485
80,0.6032680869102478,0.5345824956893921,1.0309339761734009
81,0.7439374327659607,0.6804323196411133,1.2882834672927856
83,0.8466722965240479,0.915852963924408,1.5793547630310059
84,1.1535309553146362,1.1390894651412964,2.064802408218384
85,0.8263484239578247,0.8353316783905029,1.4946136474609375
86,0.9693369269371033,0.9552761316299438,1.7335578203201294
88,1.0838994979858398,0.9893202781677246,1.8753557205200195
89,1.0946048498153687,1.1903698444366455,2.046900749206543
90,0.9896045327186584,1.1685174703598022,1.924418568611145
2,1.1522228717803955,1.224780559539795,2.132047414779663
3,0.7302903532981873,0.8145300149917603,1.3819143772125244
4,0.9606890678405762,1.0095700025558472,1.7683452367782593
6,0.6276249289512634,0.7858953475952148,1.2563413381576538
7,0.7193824052810669,0.7602630257606506,1.3275928497314453
8,0.9652737975120544,0.9953067898750305,1.7615193128585815
9,1.312970519065857,1.1804046630859375,2.2572944164276123
10,0.9078783988952637,1.0200777053833008,1.7239407300949097
12,1.1579182147979736,1.1916325092315674,2.1112239360809326
14,0.6158177256584167,0.7445471882820129,1.2114553451538086
15,0.5858214497566223,0.6888091564178467,1.1368688344955444
16,0.5622756481170654,0.609512984752655,1.0498859882354736
17,0.8748131990432739,0.9397894740104675,1.6266447305679321
18,0.806653618812561,0.7393173575401306,1.3981075286865234
20,1.104210615158081,1.1896024942398071,2.0558924674987793
21,0.9829031825065613,1.0381007194519043,1.813383936882019
22,1.0280884504318237,1.0863498449325562,1.8971683979034424
24,0.4284230172634125,0.4101293087005615,0.7565264701843262
25,1.0523947477340698,0.9643885493278503,1.82390558719635
26,0.6264199614524841,0.8712270855903625,1.323401689529419
28,1.092605710029602,0.9534789323806763,1.855388879776001
30,0.4272151589393616,0.6214913725852966,0.9244082570075989
31,1.0224997997283936,0.9782123565673828,1.8050695657730103
32,0.5112348198890686,0.5648626089096069,0.9631249308586121
33,1.0972636938095093,1.2733185291290283,2.1159183979034424
34,0.8858380913734436,1.1549159288406372,1.8097708225250244
35,0.631942868232727,0.5141245126724243,1.0432424545288086
37,0.78952956199646,0.8473192453384399,1.467384934425354
38,0.7355223298072815,0.6579646468162537,1.2618939876556396
