task_id,pred_loss,recon_loss,total_loss
2,0.6016662120819092,0.9099990725517273,1.3296654224395752
3,0.858917236328125,1.1629645824432373,1.789289116859436
4,0.4147818982601166,0.7409404516220093,1.0075342655181885
6,0.6913294196128845,1.0643188953399658,1.542784333229065
7,0.364364355802536,0.7804089188575745,0.9886913895606995
8,0.5799733400344849,0.9435520768165588,1.3348150253295898
9,0.7701321840286255,1.010321021080017,1.578389048576355
10,0.9664403200149536,1.1756136417388916,1.9069315195083618
12,0.8778991103172302,1.088773488998413,1.7489179372787476
14,0.607184886932373,0.8311915397644043,1.272138237953186
15,1.006287693977356,1.2414579391479492,1.9994540214538574
16,0.6922270655632019,1.0524219274520874,1.534164547920227
17,1.0738567113876343,1.2840291261672974,2.1010799407958984
18,0.858650803565979,1.1457511186599731,1.775251865386963
20,0.48302796483039856,0.853481113910675,1.1658129692077637
21,1.099746584892273,1.2220964431762695,2.0774238109588623
22,1.0948779582977295,1.2328325510025024,2.081144094467163
24,0.8024958968162537,1.1383814811706543,1.7132009267807007
25,0.49100568890571594,0.9508088231086731,1.2516525983810425
26,0.8442286252975464,0.9630652070045471,1.6146808862686157
28,1.0430257320404053,1.3485960960388184,2.1219024658203125
30,0.788444459438324,1.1386103630065918,1.699332594871521
31,0.9279457926750183,1.2211211919784546,1.904842495918274
32,0.5975821614265442,0.9735400080680847,1.376414179801941
33,0.9716323614120483,1.0139907598495483,1.7828251123428345
34,0.9493959546089172,1.0625176429748535,1.799410104751587
35,0.6082335710525513,1.024051547050476,1.4274747371673584
37,0.9977332949638367,1.2357089519500732,1.9863004684448242
38,0.5841982960700989,0.9662166833877563,1.3571715354919434
39,0.8108058571815491,1.0339365005493164,1.6379550695419312
42,0.6153264045715332,1.0346736907958984,1.4430654048919678
43,0.5937677621841431,0.9511333107948303,1.3546745777130127
44,0.5630573034286499,0.8802917003631592,1.2672905921936035
46,1.0420796871185303,1.166563868522644,1.9753307104110718
47,0.3009673058986664,0.5824092626571655,0.7668948769569397
48,1.0009102821350098,1.1363122463226318,1.9099600315093994
49,1.0863044261932373,1.2921733856201172,2.1200432777404785
50,0.7244728207588196,0.9815718531608582,1.509730577468872
51,0.3859909176826477,0.724861741065979,0.9658803939819336
52,0.7847311496734619,1.100401759147644,1.6650525331497192
53,1.1438031196594238,1.376312017440796,2.2448527812957764
