task_id,pred_loss,recon_loss,total_loss
2,1.0985076427459717,1.1103551387786865,2.2088630199432373
3,1.1709063053131104,1.21007239818573,2.38097882270813
4,1.368367314338684,1.3430012464523315,2.7113683223724365
6,1.9385454654693604,1.9016854763031006,3.84023118019104
7,2.1476545333862305,2.065781831741333,4.213436126708984
8,2.5052599906921387,2.4365875720977783,4.941847801208496
9,2.915391683578491,2.7500216960906982,5.665412902832031
10,3.119082450866699,3.0452330112457275,6.164315700531006
12,3.706294536590576,3.604377508163452,7.310671329498291
14,4.233654499053955,4.132145881652832,8.365800857543945
15,4.588594436645508,4.492341041564941,9.08093547821045
16,4.8261284828186035,4.72341775894165,9.54954719543457
17,5.187178611755371,5.078052997589111,10.26523208618164
18,5.473145961761475,5.368999481201172,10.842144966125488
20,6.043630123138428,5.933454990386963,11.977084159851074
21,6.391916751861572,6.278849124908447,12.67076587677002
22,6.687775611877441,6.5798139572143555,13.267589569091797
24,7.239326000213623,7.127191066741943,14.36651611328125
25,7.559700012207031,7.448631286621094,15.008330345153809
26,7.858626365661621,7.741096496582031,15.599722862243652
28,8.480499267578125,8.352523803710938,16.833023071289062
30,9.033743858337402,8.91572093963623,17.949462890625
31,9.381092071533203,9.260619163513184,18.641708374023438
32,9.664220809936523,9.542707443237305,19.20693016052246
33,9.979411125183105,9.85884952545166,19.838260650634766
34,10.288790702819824,10.171876907348633,20.460668563842773
35,10.564618110656738,10.440840721130371,21.00545883178711
37,11.174759864807129,11.053936004638672,22.22869873046875
38,11.458415031433105,11.331070899963379,22.78948402404785
39,11.779097557067871,11.65730094909668,23.4363956451416
42,12.682084083557129,12.556961059570312,25.239044189453125
43,12.95356559753418,12.827829360961914,25.78139305114746
44,13.259077072143555,13.13236141204834,26.391435623168945
46,13.882061004638672,13.758584976196289,27.640647888183594
47,14.175048828125,14.049118995666504,28.224170684814453
48,14.49029541015625,14.364221572875977,28.85451889038086
49,14.780144691467285,14.65716552734375,29.43731117248535
50,15.078977584838867,14.952929496765137,30.031906127929688
51,15.375349998474121,15.24975872039795,30.625104904174805
52,15.698236465454102,15.5736083984375,31.27184295654297
53,15.988926887512207,15.864175796508789,31.853105545043945
54,16.292325973510742,16.167068481445312,32.45939254760742
55,16.58785057067871,16.463043212890625,33.05089569091797
58,17.48530387878418,17.35929298400879,34.84459686279297
59,17.789657592773438,17.664226531982422,35.45388412475586
60,18.087690353393555,17.9573917388916,36.04507827758789
61,18.399097442626953,18.27416229248047,36.673255920410156
62,18.685239791870117,18.555526733398438,37.24076843261719
63,19.000213623046875,18.87345314025879,37.8736686706543
64,19.303138732910156,19.177061080932617,38.48019790649414
65,19.597013473510742,19.470338821411133,39.067352294921875
67,20.196971893310547,20.06978416442871,40.26675796508789
68,20.50778579711914,20.380571365356445,40.88835525512695
69,20.807575225830078,20.68125343322754,41.488826751708984
70,21.10175132751465,20.97518539428711,42.076934814453125
72,21.697601318359375,21.571056365966797,43.26865768432617
73,22.010225296020508,21.881467819213867,43.89169692993164
74,22.315122604370117,22.184072494506836,44.49919128417969
75,22.612478256225586,22.485742568969727,45.09821701049805
76,22.930435180664062,22.795425415039062,45.725860595703125
77,23.2125186920166,23.08538246154785,46.29790115356445
78,23.519744873046875,23.393877029418945,46.91362380981445
79,23.81365394592285,23.68498992919922,47.49864196777344
80,24.113113403320312,23.98563575744629,48.0987434387207
81,24.422866821289062,24.293821334838867,48.7166862487793
83,25.02349090576172,24.895078659057617,49.9185676574707
84,25.32777976989746,25.199161529541016,50.526939392089844
85,25.62870216369629,25.50214385986328,51.13084411621094
86,25.956418991088867,25.80729103088379,51.76370620727539
88,26.53483772277832,26.403690338134766,52.93853759765625
89,26.835628509521484,26.70713233947754,53.54275894165039
90,27.13800621032715,27.00874900817871,54.146759033203125
