task_id,pred_loss,recon_loss,total_loss
2,0.8302063345909119,0.9143592119216919,1.744565486907959
3,1.2217172384262085,1.2497390508651733,2.471456289291382
4,1.3092904090881348,1.2352451086044312,2.5445356369018555
6,2.006427526473999,1.9220949411392212,3.9285225868225098
7,2.178077459335327,2.0737056732177734,4.25178337097168
8,2.5263075828552246,2.4078190326690674,4.934126377105713
9,2.818366527557373,2.7111976146698,5.52956485748291
10,3.1723732948303223,3.0527803897857666,6.22515344619751
12,3.732990026473999,3.602062463760376,7.335053443908691
14,4.3468918800354,4.140107154846191,8.48699951171875
15,4.657475471496582,4.506531715393066,9.164007186889648
16,4.920327186584473,4.770237922668457,9.69056510925293
17,5.262887477874756,5.1082072257995605,10.37109375
18,5.531986713409424,5.3822503089904785,10.914237022399902
20,6.091460227966309,5.926689147949219,12.018149375915527
21,6.445463180541992,6.281469345092773,12.726932525634766
22,6.736517906188965,6.571255683898926,13.30777359008789
24,7.325021266937256,7.166865825653076,14.491887092590332
25,7.589178562164307,7.435521602630615,15.024700164794922
26,7.920870780944824,7.739193916320801,15.660064697265625
28,8.530981063842773,8.371877670288086,16.90285873413086
30,9.126297950744629,8.95654582977295,18.082843780517578
31,9.426080703735352,9.265722274780273,18.69180679321289
32,9.717442512512207,9.547750473022461,19.26519203186035
33,10.028338432312012,9.844510078430176,19.872848510742188
34,10.336211204528809,10.1578369140625,20.494047164916992
35,10.621383666992188,10.456005096435547,21.077388763427734
37,11.240349769592285,11.069668769836426,22.310020446777344
38,11.513729095458984,11.34538745880127,22.859119415283203
39,11.830201148986816,11.651307106018066,23.481508255004883
42,12.726880073547363,12.55455207824707,25.281431198120117
43,13.026113510131836,12.852273941040039,25.878389358520508
44,13.324793815612793,13.147211074829102,26.472003936767578
46,13.93969440460205,13.761604309082031,27.701297760009766
47,14.214494705200195,14.031978607177734,28.246469497680664
48,14.544296264648438,14.363214492797852,28.90751075744629
49,14.849655151367188,14.674360275268555,29.52401351928711
50,15.129368782043457,14.95337200164795,30.08274269104004
51,15.42363452911377,15.244165420532227,30.667800903320312
52,15.7427339553833,15.56712818145752,31.309865951538086
53,16.05670166015625,15.882845878601074,31.939546585083008
54,16.349489212036133,16.168598175048828,32.51808547973633
55,16.648658752441406,16.4713077545166,33.119964599609375
58,17.54520034790039,17.365129470825195,34.91033172607422
59,17.85671043395996,17.674911499023438,35.53162384033203
60,18.14000129699707,17.963939666748047,36.103939056396484
61,18.45209503173828,18.273527145385742,36.725616455078125
62,18.74656867980957,18.569705963134766,37.316280364990234
63,19.044551849365234,18.863876342773438,37.90842819213867
64,19.365516662597656,19.183273315429688,38.548789978027344
65,19.643823623657227,19.462181091308594,39.10600662231445
67,20.25946044921875,20.079648971557617,40.33910369873047
68,20.565139770507812,20.383995056152344,40.949134826660156
69,20.8699893951416,20.692615509033203,41.56260681152344
70,21.156312942504883,20.980552673339844,42.13686752319336
72,21.754878997802734,21.575136184692383,43.33000946044922
73,22.068044662475586,21.89166831970215,43.95970916748047
74,22.3614501953125,22.18278694152832,44.54423522949219
75,22.665088653564453,22.485448837280273,45.15054702758789
76,22.959331512451172,22.77629280090332,45.735626220703125
77,23.27155113220215,23.091894149780273,46.363441467285156
78,23.57600975036621,23.39248275756836,46.96849822998047
79,23.876041412353516,23.698930740356445,47.574974060058594
80,24.174053192138672,23.995851516723633,48.16990280151367
81,24.474647521972656,24.297096252441406,48.77174758911133
83,25.081178665161133,24.900793075561523,49.98197555541992
84,25.380189895629883,25.199615478515625,50.57979965209961
85,25.689167022705078,25.508787155151367,51.19795227050781
86,25.984119415283203,25.800561904907227,51.7846794128418
88,26.587491989135742,26.40849494934082,52.99598693847656
89,26.883989334106445,26.701995849609375,53.58599090576172
90,27.192129135131836,27.006093978881836,54.1982307434082
