task_id,pred_loss,recon_loss,total_loss
2,1.3363134860992432,1.271217703819275,2.6075310707092285
3,1.1755523681640625,1.0832065343856812,2.258759021759033
4,1.576907992362976,1.4715263843536377,3.048434257507324
6,1.9551604986190796,1.8336457014083862,3.788806200027466
7,2.2766804695129395,2.1010544300079346,4.377734661102295
8,2.614042282104492,2.4572131633758545,5.071255207061768
9,3.086379051208496,2.8038620948791504,5.8902411460876465
10,3.1807785034179688,3.0278258323669434,6.2086052894592285
12,3.8473668098449707,3.654977798461914,7.502344608306885
14,4.3048529624938965,4.139814853668213,8.444666862487793
15,4.5940985679626465,4.423411846160889,9.017510414123535
16,4.900950908660889,4.711572170257568,9.612523078918457
17,5.234737873077393,5.059776306152344,10.294514656066895
18,5.517184734344482,5.325730800628662,10.842914581298828
20,6.1732282638549805,5.999269008636475,12.172497749328613
21,6.445590496063232,6.263467311859131,12.709057807922363
22,6.751580238342285,6.570259094238281,13.32183837890625
24,7.2897233963012695,7.098008632659912,14.38773250579834
25,7.668796539306641,7.457940101623535,15.126736640930176
26,7.8997650146484375,7.735909938812256,15.635673522949219
28,8.542739868164062,8.343096733093262,16.885833740234375
30,9.092528343200684,8.916013717651367,18.008543014526367
31,9.446940422058105,9.246292114257812,18.6932315826416
32,9.703458786010742,9.515049934387207,19.2185115814209
33,10.04613971710205,9.879849433898926,19.925989151000977
34,10.324706077575684,10.162670135498047,20.487375259399414
35,10.613815307617188,10.415960311889648,21.02977752685547
37,11.22752571105957,11.039163589477539,22.266687393188477
38,11.52143383026123,11.32947063446045,22.850902557373047
39,11.835611343383789,11.665140151977539,23.50075340270996
42,12.762529373168945,12.56734561920166,25.32987403869629
43,13.016633987426758,12.827069282531738,25.84370231628418
44,13.321606636047363,13.137242317199707,26.45884895324707
46,13.941862106323242,13.761177062988281,27.70303726196289
47,14.255754470825195,14.076958656311035,28.332712173461914
48,14.54364013671875,14.362226486206055,28.90587043762207
49,14.83322525024414,14.645204544067383,29.47842788696289
50,15.145221710205078,14.958173751831055,30.103397369384766
51,15.44387149810791,15.260296821594238,30.704166412353516
52,15.753297805786133,15.56431770324707,31.31761360168457
53,16.034969329833984,15.842618942260742,31.87759017944336
54,16.347238540649414,16.165813446044922,32.51305389404297
55,16.631023406982422,16.442899703979492,33.07392883300781
58,17.565000534057617,17.380674362182617,34.945674896240234
59,17.84830665588379,17.667070388793945,35.515377044677734
60,18.150876998901367,17.964900970458984,36.115779876708984
61,18.458372116088867,18.275554656982422,36.73392868041992
62,18.742521286010742,18.55217933654785,37.29469680786133
63,19.06353759765625,18.878263473510742,37.941802978515625
64,19.345096588134766,19.167362213134766,38.51245880126953
65,19.6583251953125,19.473875045776367,39.1322021484375
67,20.248044967651367,20.060026168823242,40.308074951171875
68,20.559965133666992,20.37655258178711,40.93651580810547
69,20.851367950439453,20.665279388427734,41.51665115356445
70,21.18720245361328,20.989805221557617,42.177001953125
72,21.770872116088867,21.58995246887207,43.3608283996582
73,22.074499130249023,21.881357192993164,43.95586013793945
74,22.374446868896484,22.181819915771484,44.556270599365234
75,22.686065673828125,22.496671676635742,45.1827392578125
76,23.007551193237305,22.814680099487305,45.82223129272461
77,23.266294479370117,23.077672958374023,46.343971252441406
78,23.576217651367188,23.394012451171875,46.97023010253906
79,23.874324798583984,23.6777286529541,47.55205154418945
80,24.168798446655273,23.977313995361328,48.1461181640625
81,24.47743034362793,24.28321075439453,48.76063919067383
83,25.08584976196289,24.897428512573242,49.9832763671875
84,25.390581130981445,25.201414108276367,50.59199523925781
85,25.679426193237305,25.492029190063477,51.17144775390625
86,26.011825561523438,25.803831100463867,51.81565856933594
88,26.59360122680664,26.401308059692383,52.994911193847656
89,26.90172576904297,26.714035034179688,53.615760803222656
90,27.193138122558594,27.011672973632812,54.20481872558594
